"PUBID","REGION","CENDIV","PBA","FREESTN","SQFT","SQFTC","WLCNS","RFCNS","RFCOOL","RFTILT","BLDSHP","GLSSPC","EQGLSS","SUNGLS","NFLOOR","BASEMNT","FLCEILHT","ATTIC","ELEVTR","NELVTR","ESCLTR","NESLTR","YRCON","YRCONC","MONCON","RENOV","RENADD","RENRDC","RENCOS","RENINT","RENRFF","RENWLL","RENWIN","RENHVC","RENLGT","RENPLB","RENELC","RENINS","RENSAF","RENSTR","RENOTH","ONEACT","ACT1","ACT2","ACT3","ACT1PCT","ACT2PCT","ACT3PCT","PBAPLUS","DRYCL","VACANT","CUBE","CUBEC","CUBELOC","RWSEAT","PBSEAT","EDSEAT","FDSEAT","HCBED","NRSBED","LODGRM","COURT","FACIL","FEDFAC","FACACT","MANIND","PLANT","FACDST","FACDHW","FACDCW","FACELC","BLDPLT","GOVOWN","GOVTYP","OWNTYPE","NOCC","NOCCAT","OWNOCC","OWNOPR","OWNPPR","NWNPPR","NWNOPR","WHOPPR","MONUSE","OCCUPYP","LODOCCP","OPEN24","OPNMF","OPNWE","WKHRS","WKHRSC","NWKER","NWKERC","HT1","HT2","COOL","WATR","COOK","MANU","CAPGEN","GENR","ANYEGY","ELUSED","NGUSED","FKUSED","FKTYPE","PRUSED","STUSED","HWUSED","CWUSED","WOUSED","COUSED","SOUSED","OTUSED","ELHT1","NGHT1","FKHT1","PRHT1","STHT1","HWHT1","WOHT1","COHT1","SOHT1","OTHT1","ELHT2","NGHT2","FKHT2","PRHT2","STHT2","HWHT2","WOHT2","COHT2","SOHT2","OTHT2","HEATP","HTLS50","FURNAC","PKGHT","BOILER","STHW","HTPMPH","SLFCON","OTHTEQ","FURNP","PKGHP","BOILP","STHWP","HTPHP","SLFCNP","OTHTP","MAINHT","NWMNHT","PKGHTTYP","PKGFURN","PKGHTP","PKGCOIL","PKGPIU","PKGDUCT","BLRRAD","BLRFNCL","BLRINDC","BLRLOOP","BLRAIR","BLRPKG","BLRDUCT","DHRAD","DHFNCL","DHINDC","DHLOOP","DHAIR","DHPKG","DHDUCT","HPHPKG","HPHSPLT","HPHROOM","HPHMINI","HPHVRF","HPHAIR","HPHGRD","HPHDUAL","HPHWTR","HPHBKUP","SHRDNT","SHBBRD","SHPORT","SHWALL","SHFURN","SHUNIT","SHPTAC","OTSTRP","OTDUCT","OTPIU","HTVCAV","HTVVAV","HTVFLR","HTVOAS","HTVDEM","HTVNON","ELCOOL","NGCOOL","FKCOOL","PRCOOL","STCOOL","HWCOOL","CWCOOL","OTCOOL","COOLP","RCAC","PKGCL","CHILLR","CHWT","HTPMPC","ACWNWL","EVAPCL","OTCLEQ","RCACP","PKGCP","CHILP","CHWTP","HTPCP","ACWNWP","EVAPP","OTCLP","MAINCL","NWMNCL","PKGCLTYP","CHLAIRCL","CHLWTRCL","CHLABSRP","HTRCHLR","CHLAIR","CHLFNCL","CHLINDC","CHLLOOP","CHLBEAM","CHLPKG","CHLDUCT","DCWAIR","DCWFNCL","DCWINDC","DCWLOOP","DCWBEAM","DCWPKG","DCWDUCT","HPCPKG","HPCSPLT","HPCROOM","HPCMINI","HPCVRF","HPCAIR","HPCGRD","HPCDUAL","HPCWTR","CLVCAV","CLVVAV","CLVFLR","CLVOAS","CLVDEM","CLVNON","EMCS","RDHTNF","HWRDHT","RDCLNF","HWRDCL","ECN","ECNTYPE","MAINT","ELWATR","NGWATR","FKWATR","PRWATR","STWATR","HWWATR","WOWATR","COWATR","SOWATR","OTWATR","WTHTEQ","BOOSTWT","INSTWT","ELCOOK","NGCOOK","FKCOOK","PRCOOK","STCOOK","HWCOOK","WOCOOK","COCOOK","SOCOOK","OTCOOK","ELMANU","NGMANU","FKMANU","PRMANU","STMANU","HWMANU","WOMANU","COMANU","SOMANU","OTMANU","NGGENR","FKGENR","PRGENR","WOGENR","COGENR","SOGENR","OTGENR","PVC","FUELCL","LRGTRB","MCROTB","ENGINE","GENUSE","COGEN","TOGRID","NGOTH","FKOTH","PROTH","STOTH","HWOTH","CWOTH","WOOTH","COOTH","SOOTH","OTOTH","ELLOCUT","ELNONLU","ELOTSRC","ELCPLT","ELLUPCT","NGSRC","PRAMTC","PRUNIT","WOAMT","WOSRC","WOEXP","WOEXPC","AMIMETER","ENRGYPLN","SNACK","FASTFD","CAF","FDPREP","KITCHN","BREAKRM","OTFDRM","HWTRM","LAUNDR","CONFSP","CONFSPP","MEDEQP","XRAYN","CTSCAN","MRI","LINACC","OUTSURG","LABEQP","MCHEQP","POOL","HTPOOL","POOLSRC","STRLZR","RFGEQP","RFGRES","RFGCOMP","RFGWI","RFGOP","RFGCL","RFGVEN","RFGICE","RFGSTO","RFGRSN","RFGCOMPN","RFGWIN","RFGOPN","RFGCLN","RFGVNN","RFGICN","RFGSTP","WHRECOV","WHHT2","WHWT","WHOT","PCTERM","PCTERMN","PCTRMC","MLTMON","MLTMNC","FLATC","LAPTPN","LAPTPC","PRNTRN","PRNTYP","SERVER","SERVERN","SERVERC","DATACNTR","DCNTRSFC","TRNGRM","STDNRM","WBOARDS","TVVIDEO","TVVIDEON","RGSTR","RGSTRN","COPIER","COPIERN","FAX","LTOHRP","LOHRPC","LTNR24","LTNHRP","LNHRPC","RDLTNF","FLUOR","CFLR","BULB","HALO","HID","LED","OTLT","FLUORP","CFLRP","BULBP","HALOP","HIDP","LEDP","OTLTP","EMCSLT","SCHED","OCSN","DIM","DAYHARV","TRIM","PLGCTRL","DRLGHT","LTEXPC","PKLT","WINTYP","TINT","REFL","AWN","SKYLT","DAYLTP","ZSQFT","ZSQFTC","ZWLCNS","ZRFCNS","ZRFCOOL","ZRFTILT","ZBLDSHP","ZGLSSPC","ZEQGLSS","ZSUNGLS","ZNFLOOR","ZBASEMNT","ZFLCEILHT","ZATTIC","ZELEVTR","ZNELVTR","ZESCLTR","ZNESLTR","ZYRCON","ZYRCONC","ZRENOV","ZRENADD","ZRENRDC","ZRENCOS","ZRENINT","ZRENRFF","ZRENWLL","ZRENWIN","ZRENHVC","ZRENLGT","ZRENPLB","ZRENELC","ZRENINS","ZRENSAF","ZRENSTR","ZRENOTH","ZDRYCL","ZCUBE","ZCUBEC","ZCUBELOC","ZRWSEAT","ZPBSEAT","ZEDSEAT","ZFDSEAT","ZHCBED","ZNRSBED","ZLODGRM","ZFACIL","ZFEDFAC","ZFACACT","ZPLANT","ZFACDST","ZFACDHW","ZFACDCW","ZFACELC","ZBLDPLT","ZGOVOWN","ZGOVTYP","ZOWNTYPE","ZNOCC","ZNOCCAT","ZOWNOCC","ZOWNOPR","ZOWNPPR","ZNWNPPR","ZNWNOPR","ZWHOPPR","ZMONUSE","ZOCCUPYP","ZLODOCCP","ZOPEN24","ZOPNMF","ZOPNWE","ZWKHRS","ZWKHRSC","ZNWKER","ZNWKERC","ZHT1","ZHT2","ZCOOL","ZWATR","ZCOOK","ZMANU","ZCAPGEN","ZGENR","ZELUSED","ZNGUSED","ZFKUSED","ZPRUSED","ZSTUSED","ZHWUSED","ZCWUSED","ZWOUSED","ZCOUSED","ZSOUSED","ZOTUSED","ZELHT1","ZNGHT1","ZFKHT1","ZPRHT1","ZSTHT1","ZHWHT1","ZWOHT1","ZCOHT1","ZSOHT1","ZOTHT1","ZELHT2","ZNGHT2","ZFKHT2","ZPRHT2","ZSTHT2","ZHWHT2","ZWOHT2","ZCOHT2","ZSOHT2","ZOTHT2","ZHEATP","ZHTLS50","ZFURNAC","ZPKGHT","ZBOILER","ZSTHW","ZHTPMPH","ZSLFCON","ZOTHTEQ","ZFURNP","ZPKGHP","ZBOILP","ZSTHWP","ZHTPHP","ZSLFCNP","ZOTHTP","ZMAINHT","ZNWMNHT","ZPKGHTTYP","ZPKGFURN","ZPKGHTP","ZPKGCOIL","ZPKGPIU","ZPKGDUCT","ZBLRRAD","ZBLRFNCL","ZBLRINDC","ZBLRLOOP","ZBLRAIR","ZBLRPKG","ZBLRDUCT","ZDHRAD","ZDHFNCL","ZDHINDC","ZDHLOOP","ZDHAIR","ZDHPKG","ZDHDUCT","ZHPHPKG","ZHPHSPLT","ZHPHROOM","ZHPHMINI","ZHPHVRF","ZHPHAIR","ZHPHGRD","ZHPHDUAL","ZHPHWTR","ZHPHBKUP","ZSHRDNT","ZSHBBRD","ZSHPORT","ZSHWALL","ZSHFURN","ZSHUNIT","ZSHPTAC","ZHTVCAV","ZHTVVAV","ZHTVFLR","ZHTVOAS","ZHTVDEM","ZHTVNON","ZELCOOL","ZNGCOOL","ZFKCOOL","ZPRCOOL","ZSTCOOL","ZHWCOOL","ZCWCOOL","ZOTCOOL","ZCOOLP","ZRCAC","ZPKGCL","ZCHILLR","ZCHWT","ZHTPMPC","ZACWNWL","ZEVAPCL","ZOTCLEQ","ZRCACP","ZPKGCP","ZCHILP","ZCHWTP","ZHTPCP","ZACWNWP","ZEVAPP","ZOTCLP","ZMAINCL","ZNWMNCL","ZPKGCLTYP","ZCHLAIRCL","ZCHLWTRCL","ZCHLABSRP","ZHTRCHLR","ZCHLAIR","ZCHLFNCL","ZCHLINDC","ZCHLLOOP","ZCHLBEAM","ZCHLPKG","ZCHLDUCT","ZDCWAIR","ZDCWFNCL","ZDCWINDC","ZDCWLOOP","ZDCWBEAM","ZDCWPKG","ZDCWDUCT","ZHPCPKG","ZHPCSPLT","ZHPCROOM","ZHPCMINI","ZHPCVRF","ZHPCAIR","ZHPCGRD","ZHPCDUAL","ZHPCWTR","ZCLVCAV","ZCLVVAV","ZCLVFLR","ZCLVOAS","ZCLVDEM","ZCLVNON","ZEMCS","ZRDHTNF","ZHWRDHT","ZRDCLNF","ZHWRDCL","ZECN","ZECNTYPE","ZMAINT","ZELWATR","ZNGWATR","ZFKWATR","ZPRWATR","ZSTWATR","ZHWWATR","ZWOWATR","ZCOWATR","ZSOWATR","ZOTWATR","ZWTHTEQ","ZBOOSTWT","ZINSTWT","ZELCOOK","ZNGCOOK","ZFKCOOK","ZPRCOOK","ZSTCOOK","ZHWCOOK","ZWOCOOK","ZCOCOOK","ZSOCOOK","ZOTCOOK","ZELMANU","ZNGMANU","ZFKMANU","ZPRMANU","ZSTMANU","ZHWMANU","ZWOMANU","ZCOMANU","ZSOMANU","ZOTMANU","ZNGGENR","ZFKGENR","ZPRGENR","ZWOGENR","ZCOGENR","ZSOGENR","ZOTGENR","ZPVC","ZFUELCL","ZLRGTRB","ZMCROTB","ZENGINE","ZGENUSE","ZCOGEN","ZTOGRID","ZPRAMTC","ZWOAMT","ZWOSRC","ZWOEXP","ZWOEXPC","ZENRGYPLN","ZSNACK","ZFASTFD","ZCAF","ZFDPREP","ZKITCHN","ZBREAKRM","ZOTFDRM","ZHWTRM","ZLAUNDR","ZCONFSP","ZCONFSPP","ZMEDEQP","ZXRAYN","ZCTSCAN","ZMRI","ZLINACC","ZOUTSURG","ZLABEQP","ZMCHEQP","ZPOOL","ZHTPOOL","ZPOOLSRC","ZSTRLZR","ZRFGEQP","ZRFGRES","ZRFGCOMP","ZRFGWI","ZRFGOP","ZRFGCL","ZRFGVEN","ZRFGICE","ZRFGSTO","ZRFGRSN","ZRFGCOMPN","ZRFGWIN","ZRFGOPN","ZRFGCLN","ZRFGVNN","ZRFGICN","ZRFGSTP","ZWHRECOV","ZWHHT2","ZWHWT","ZWHOT","ZPCTERM","ZPCTERMN","ZPCTRMC","ZMLTMON","ZMLTMNC","ZFLATC","ZLAPTPN","ZLAPTPC","ZPRNTRN","ZPRNTYP","ZSERVER","ZSERVERN","ZSERVERC","ZDATACNTR","ZDCNTRSFC","ZTRNGRM","ZSTDNRM","ZWBOARDS","ZTVVIDEO","ZTVVIDEON","ZRGSTR","ZRGSTRN","ZCOPIER","ZCOPIERN","ZFAX","ZLTOHRP","ZLOHRPC","ZLTNR24","ZLTNHRP","ZLNHRPC","ZRDLTNF","ZFLUOR","ZCFLR","ZBULB","ZHALO","ZHID","ZLED","ZOTLT","ZFLUORP","ZCFLRP","ZBULBP","ZHALOP","ZHIDP","ZLEDP","ZOTLTP","ZEMCSLT","ZSCHED","ZOCSN","ZDIM","ZDAYHARV","ZTRIM","ZPLGCTRL","ZDRLGHT","ZLTEXPC","ZPKLT","ZWINTYP","ZTINT","ZREFL","ZAWN","ZSKYLT","ZDAYLTP","FINALWT","FINALWT1","FINALWT2","FINALWT3","FINALWT4","FINALWT5","FINALWT6","FINALWT7","FINALWT8","FINALWT9","FINALWT10","FINALWT11","FINALWT12","FINALWT13","FINALWT14","FINALWT15","FINALWT16","FINALWT17","FINALWT18","FINALWT19","FINALWT20","FINALWT21","FINALWT22","FINALWT23","FINALWT24","FINALWT25","FINALWT26","FINALWT27","FINALWT28","FINALWT29","FINALWT30","FINALWT31","FINALWT32","FINALWT33","FINALWT34","FINALWT35","FINALWT36","FINALWT37","FINALWT38","FINALWT39","FINALWT40","FINALWT41","FINALWT42","FINALWT43","FINALWT44","FINALWT45","FINALWT46","FINALWT47","FINALWT48","FINALWT49","FINALWT50","FINALWT51","FINALWT52","FINALWT53","FINALWT54","FINALWT55","FINALWT56","FINALWT57","FINALWT58","FINALWT59","FINALWT60","FINALWT61","FINALWT62","FINALWT63","FINALWT64","FINALWT65","FINALWT66","FINALWT67","FINALWT68","FINALWT69","FINALWT70","FINALWT71","FINALWT72","FINALWT73","FINALWT74","FINALWT75","FINALWT76","FINALWT77","FINALWT78","FINALWT79","FINALWT80","FINALWT81","FINALWT82","FINALWT83","FINALWT84","FINALWT85","FINALWT86","FINALWT87","FINALWT88","FINALWT89","FINALWT90","FINALWT91","FINALWT92","FINALWT93","FINALWT94","FINALWT95","FINALWT96","FINALWT97","FINALWT98","FINALWT99","FINALWT100","FINALWT101","FINALWT102","FINALWT103","FINALWT104","FINALWT105","FINALWT106","FINALWT107","FINALWT108","FINALWT109","FINALWT110","FINALWT111","FINALWT112","FINALWT113","FINALWT114","FINALWT115","FINALWT116","FINALWT117","FINALWT118","FINALWT119","FINALWT120","FINALWT121","FINALWT122","FINALWT123","FINALWT124","FINALWT125","FINALWT126","FINALWT127","FINALWT128","FINALWT129","FINALWT130","FINALWT131","FINALWT132","FINALWT133","FINALWT134","FINALWT135","FINALWT136","FINALWT137","FINALWT138","FINALWT139","FINALWT140","FINALWT141","FINALWT142","FINALWT143","FINALWT144","FINALWT145","FINALWT146","FINALWT147","FINALWT148","FINALWT149","FINALWT150","FINALWT151","FINALWT152","FINALWT153","FINALWT154","FINALWT155","FINALWT156","FINALWT157","FINALWT158","FINALWT159","FINALWT160","FINALWT161","FINALWT162","FINALWT163","FINALWT164","FINALWT165","FINALWT166","FINALWT167","FINALWT168","FINALWT169","FINALWT170","FINALWT171","FINALWT172","FINALWT173","FINALWT174","FINALWT175","FINALWT176","FINALWT177","FINALWT178","FINALWT179","FINALWT180","FINALWT181","FINALWT182","FINALWT183","FINALWT184","FINALWT185","FINALWT186","FINALWT187","FINALWT188","FINALWT189","FINALWT190","FINALWT191","FINALWT192","FINALWT193","FINALWT194","FINALWT195","FINALWT196","FINALWT197","HDD65","CDD65","MFUSED","MFBTU","MFEXP","ELCNS","ELBTU","ELEXP","NGCNS","NGBTU","NGEXP","FKCNS","FKBTU","FKEXP","DHUSED","DHHT1","DHHT2","DHCOOL","DHCOOK","DHWATR","DHMANU","DHOTH","DHCNS","DHBTU","DHEXP","ZMFBTU","ZMFEXP","ZELCNS","ZELEXP","ZNGCNS","ZNGEXP","ZFKCNS","ZFKEXP","ZDHCNS","ZDHEXP","MFHTBTU","MFCLBTU","MFVNBTU","MFWTBTU","MFLTBTU","MFCKBTU","MFRFBTU","MFOFBTU","MFPCBTU","MFOTBTU","ELHTBTU","ELCLBTU","ELVNBTU","ELWTBTU","ELLTBTU","ELCKBTU","ELRFBTU","ELOFBTU","ELPCBTU","ELOTBTU","NGHTBTU","NGCLBTU","NGWTBTU","NGCKBTU","NGOTBTU","FKHTBTU","FKCLBTU","FKWTBTU","FKCKBTU","FKOTBTU","DHHTBTU","DHCLBTU","DHWTBTU","DHCKBTU","DHOTBTU","PUBCLIM","ELECTRICITY"
3,1,1,15,1,2550,2,4,4,2,2,2,4,1,NA,1,NA,12,2,NA,NA,NA,NA,1958,3,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,2,15,NA,2,NA,NA,NA,NA,NA,2,NA,5,1,2,1,1,1,NA,NA,NA,3,NA,NA,2,1,2,40,3,10,4,2,2,2,1,1,2,2,2,NA,1,2,2,NA,1,2,2,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,2,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,0,0,NA,NA,2,0,0,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,2,100,4,NA,0,5,1,1,2,2,2,2,2,2,100,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,9,9,9,0,0,0,0,9,9,9,9,9,0,9,0,0,0,0,0,0,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,0,9,9,0,9,9,0,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,0,0,9,9,0,0,0,9,9,9,9,9,0,9,0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.6697201,1840.2345818,1876.6896648,1872.491021,1839.858393,2768.6438625,0,1847.445099,1850.5333073,1826.0400644,1862.4137155,1840.4182093,1877.3166864,1862.7362001,1850.0652063,1852.3269444,1855.3996059,1854.1246448,1846.515048,1830.1752651,1848.9292924,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1841.7952161,1851.6697201,1844.3468041,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1859.8122354,1851.6697201,1851.6697201,1855.8141227,1851.6697201,1826.0473393,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,1851.6697201,5079,899,1,38893,1585,11399,38893,1585,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,3,9,9,9,9,9,9,0,0,0,1098,2171,0,28891,0,0,6733,0,0,0,1098,2171,0,28891,0,0,6733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1098
